STATUS;VALID_ON;LOT_TYPE_FK;TYP_ENTRY_TYPE;IDE_COUNTERPARTY_REF;IDE_SOURCESYS_REF;IDE_POSITION_REF;IDE_POSITION_TYPE;IDE_CONTRACT_REF;IDE_PL_TO_POSITION_REF;IDE_INTERNAL_PARTY_REF;PRD_PRODUCT;TYP_PL_CLASS;TYP_PL_INDICATOR;TYP_PORTFOLIO;DTE_MATURITY;TYP_RISK_QUAL_INDIC;AUDIT_INFO;TYP_DISCONTINUED_OP;TYP_DISPOSAL_GROUP;TYP_PL_CLASS_DETAIL
5;20231231;1;0;;PROGRESS 800PL;PRL_5113120;;;;CTP_CKV;300901;180101;2;;;;Intresten deposito's 3 jaar;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5113130;;;;CTP_CKV;300901;180101;2;;;;Intresten deposito's 5 jaar;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5113135;;;;CTP_CKV;300901;180101;2;;;;Interesten gedemat. depositobewijzen op 2 jaar;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5113140;;;;CTP_CKV;300901;180101;2;;;;Interesten gedemat. depositobewijzen op 3 jaar;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5113150;;;;CTP_CKV;300901;180101;2;;;;Interesten gedemat. depositobewijzen op 5 jaar;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5113160;;;;CTP_CKV;300901;180101;2;;;;Interesten gedemat. depositobewijzen op 7 jaar;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5113165;;;;CTP_CKV;300901;180101;2;;;;Interesten gedemat. depositobewijzen op 8 jaar;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5113170;;;;CTP_CKV;300901;180101;2;;;;Interesten gedemat. depositobewijzen op 10 jaar;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5113191;;;;CTP_CKV;300901;180101;2;;;;Prorata deposito's 1/5 jaar;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5113192;;;;CTP_CKV;300901;180101;2;;;;Prorata deposito's 3 jaar;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5113193;;;;CTP_CKV;300901;180101;2;;;;Prorata deposito's 5 jaar;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5113194;;;;CTP_CKV;300901;180101;2;;;;Prorata depositobewijzen 3 jaar;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5113195;;;;CTP_CKV;300901;180101;2;;;;Prorata depositobewijzen 5 jaar;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5113196;;;;CTP_CKV;300901;180101;2;;;;Prorata depositobewijzen 7 jaar;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5113197;;;;CTP_CKV;300901;180101;2;;;;Prorata depositobewijzen 10 jaar;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5113210;;;;CTP_CKV;300800;180101;2;;;;Intresten kasbons 1/5 jaar;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5113211;;;;CTP_CKV;300800;180101;2;;;;Intresten kasbons 1 jaar;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5113220;;;;CTP_CKV;300800;180101;2;;;;Intresten kasbons 3/5/7/8 jaar;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5113230;;;;CTP_CKV;300800;180101;2;;;;Intresten groeibon 3 jaar;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5113240;;;;CTP_CKV;300800;180101;2;;;;Intresten groeibon 5 jaar;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5113250;;;;CTP_CKV;300800;180101;2;;;;Intresten groeibon 7 jaar;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5113260;;;;CTP_CKV;300800;180101;2;;;;Intresten groeibon 10 jaar;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5113270;;;;CTP_CKV;300800;180101;2;;;;Intresten groeibon 8 jaar;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5113291;;;;CTP_CKV;300800;180101;2;;;;Prorata kasbons 1/5 jaar;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5113292;;;;CTP_CKV;300800;180101;2;;;;Prorata kasbons 3/5/7/8 jaar;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5113293;;;;CTP_CKV;300800;180101;2;;;;Prorata groeibons 3 jaar;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5113294;;;;CTP_CKV;300800;180101;2;;;;Prorata groeibons 5 jaar;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5113295;;;;CTP_CKV;300800;180101;2;;;;Prorata groeibons 7 jaar;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5113296;;;;CTP_CKV;300800;180101;2;;;;Prorata groeibons 10 jaar;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5113297;;;;CTP_CKV;300800;180101;2;;;;Prorata kasbon 1 jaar;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5113298;;;;CTP_CKV;300800;180101;2;;;;Prorata reserve kapitalisatie;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5113299;;;;CTP_CKV;300800;180101;2;;;;Prorata groeibons 8 jaar;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5114000;;;;CTP_CKV;300100;180115;2;;;;Intresten achtergestelde lening;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5122100;;;;CTP_CKV;;180203;2;;;;LOA premie kredietverzekering;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5122310;;;;CTP_CKV;;180217;2;;;;Commissielonen LOA;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5122320;;;;CTP_CKV;;180217;2;;;;Beheersvergoeding LOA;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5122330;;;;CTP_CKV;;180217;2;;;;Commissielonen HL;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5122340;;;;CTP_CKV;;180217;2;;;;Commissielonen spaarrekeningen;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5122350;;;;CTP_CKV;;180217;2;;;;Commissielonen kasbons;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5122355;;;;CTP_CKV;;180217;2;;;;Commissielonen op comfortrekeningen;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5122360;;;;CTP_CKV;;180217;2;;;;Commissielonen termijnrekeningen;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5122365;;;;CTP_CKV;;180217;2;;;;Commissielonen temporekeningen;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5122390;;;;CTP_CKV;;180217;2;;;;Commissielonen andere;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5122391;;;;CTP_CKV;;180217;2;;;;Commissielonen SAVEDO/RAISIN;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5122392;;;;CTP_CKV;;180217;2;;;;Commissielongen Tagesgeld;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5122440;;;;CTP_CKV;;180201;2;;;;Makelaarslonen effectenportefeuille;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5141100;;;;CTP_CKV;;180601;2;;;;Lonen;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5141200;;;;CTP_CKV;;180601;2;;;;Vakantiegeld;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5141220;;;;CTP_CKV;;180601;2;;;;Maaltijd- en Ecocheques;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5141300;;;;CTP_CKV;;180601;2;;;;Eindejaarspremie;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5141350;;;;CTP_CKV;;180601;2;;;;Variabele verloning;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5141400;;;;CTP_CKV;;180601;2;;;;Doorrekening lonen Cefima;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5142100;;;;CTP_CKV;;180609;2;;;;RSZ;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5142200;;;;CTP_CKV;;180609;2;;;;Andere sociale lasten;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5142300;;;;CTP_CKV;;180609;2;;;;Wetsverzekering;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5142310;;;;CTP_CKV;;180609;2;;;;Algemene lastenverlaging BV;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5143000;;;;CTP_CKV;;180606;2;;;;Groeps- en Hospitalisatieverzekering;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5143100;;;;CTP_CKV;;180606;2;;;;Recuperatie groepsverzekering;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5143200;;;;CTP_CKV;;180606;2;;;;Recuperatie hospitalisatieverzekering;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5144100;;;;CTP_CKV;;180653;2;;;;Verplaatsing woon-werk;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5144200;;;;CTP_CKV;;180653;2;;;;Voordelen alle aard;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5144300;;;;CTP_CKV;;180653;2;;;;Sociale dienst;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5144500;;;;CTP_CKV;;180653;2;;;;Kosten eigen aan de werkgever;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5144600;;;;CTP_CKV;;180653;2;;;;Parkingkosten personeel via SD;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5144610;;;;CTP_CKV;;180653;2;;;;Telecomunicatiekosten personeel via SD;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5144620;;;;CTP_CKV;;180653;2;;;;Resto/hotel/representatiekosten via SD;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5145000;;;;CTP_CKV;;180602;2;;;;Brugpensioenen;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5151100;;;;CTP_CKV;130801;180703;2;;;;Afschrijving geactiveerde commissielonen;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5151110;;;;CTP_CKV;130801;180703;2;;;;Afschrijvingen op geactiveerde kosten Krug;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5151120;;;;CTP_CKV;130801;180703;2;;;;Afschrijvingen op geactiveerde kosten BBVA;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5151150;;;;CTP_CKV;130801;180703;2;;;;Afschrijvingen op Agio;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5151210;;;;CTP_CKV;130000;180703;2;;;;Afschrijvingen IVA;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5152210;;;;CTP_CKV;120100;180702;2;;;;Afschrijving gebouwen;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5152211;;;;CTP_CKV;120100;180702;2;;;;Waardevermindering gebouwen;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5152220;;;;CTP_CKV;120100;180702;2;;;;Afschrijving inrichting gebouwen;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5152230;;;;CTP_CKV;120100;180702;2;;;;Afschrijving materiaal & meubilair;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162110;;;;CTP_CKV;;180404;2;;;;Fiscaal aftrekbare giften;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162120;;;;CTP_CKV;;180404;2;;;;Publiciteitskosten;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162130;;;;CTP_CKV;;180404;2;;;;Wettelijke bekendmakingen;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162210;;;;CTP_CKV;;181103;2;;;;Beurstaksen;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162230;;;;CTP_CKV;;181103;2;;;;Diverse belastingen en taksen;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162240;;;;CTP_CKV;;181103;2;;;;Onroerende voorheffing;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162311;;;;CTP_CKV;;180400;2;;;;LOA erelonen;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162312;;;;CTP_CKV;;180400;2;;;;LOA onderzoekskosten;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162313;;;;CTP_CKV;;180400;2;;;;LOA andere kosten;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162314;;;;CTP_CKV;;180400;2;;;;LOA disconto;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162315;;;;CTP_CKV;;180400;2;;;;LOA BTW;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162321;;;;CTP_CKV;;180400;2;;;;HL & LOT erelonen;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162322;;;;CTP_CKV;;180400;2;;;;HL & LOT BTW;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162323;;;;CTP_CKV;;180400;2;;;;HL & LOT kosten van uitwinning;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162324;;;;CTP_CKV;;180400;2;;;;HL & LOT andere kosten;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162325;;;;CTP_CKV;;180400;2;;;;Stater beheerskost;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162326;;;;CTP_CKV;;180400;2;;;;Stater door te rekenen kosten;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162327;;;;CTP_CKV;;180400;2;;;;Franse dossiers erelonen;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162328;;;;CTP_CKV;;180400;2;;;;Franse dossiers Franse BTW;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162329;;;;CTP_CKV;;180400;2;;;;Franse dossiers kosten van uitwinning;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162330;;;;CTP_CKV;;180400;2;;;;Franse dossiers andere kosten;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162331;;;;CTP_CKV;;180400;2;;;;Franse dossiers erelonen schattingen;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162332;;;;CTP_CKV;;180400;2;;;;HL & LOT erelonen schattingen;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162341;;;;CTP_CKV;;180400;2;;;;Erelonen diversen;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162342;;;;CTP_CKV;;180400;2;;;;BTW diversen;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162343;;;;CTP_CKV;;180400;2;;;;Andere kosten diversen;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162344;;;;CTP_CKV;;180400;2;;;;Adresaanvragen;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162351;;;;CTP_CKV;;180400;2;;;;Onderhoudskosten;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162352;;;;CTP_CKV;;180400;2;;;;Kosten andere gebouwen;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162357;;;;CTP_CKV;;180400;2;;;;Verschuldigde BTW;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162360;;;;CTP_CKV;;180400;2;;;;Hardware & divers computermateriaal;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162361;;;;CTP_CKV;;180400;2;;;;Communicatiekosten;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162362;;;;CTP_CKV;;180400;2;;;;Electriciteit, gas, water;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162363;;;;CTP_CKV;;180400;2;;;;Huur;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162364;;;;CTP_CKV;;180400;2;;;;Kosten rollend materieel;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162365;;;;CTP_CKV;;180400;2;;;;Brandstof;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162366;;;;CTP_CKV;;180400;2;;;;Bureelbenodigdheden;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162367;;;;CTP_CKV;;180400;2;;;;Materiaal en diverse diensten;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162368;;;;CTP_CKV;;180400;2;;;;Portkosten;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162369;;;;CTP_CKV;;180400;2;;;;Kosten software;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162370;;;;CTP_CKV;;180400;2;;;;Intrestlasten rollend materiaal;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162371;;;;CTP_CKV;;180400;2;;;;Verzekeringen;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162372;;;;CTP_CKV;;180400;2;;;;Advertenties;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162373;;;;CTP_CKV;;180400;2;;;;Abonnementen;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162374;;;;CTP_CKV;;180400;2;;;;Drukwerken;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162375;;;;CTP_CKV;;180400;2;;;;Autokosten FKH 848;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162376;;;;CTP_CKV;;180400;2;;;;Autokosten HDP 082;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162377;;;;CTP_CKV;;180400;2;;;;Autokosten 1-DGK-636;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162378;;;;CTP_CKV;;180400;2;;;;Autokosten 1-DTG-219;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162379;;;;CTP_CKV;;180400;2;;;;Autokosten 1-DXW-429;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162380;;;;CTP_CKV;;180400;2;;;;Huur rollend materiaal;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162381;;;;CTP_CKV;;180400;2;;;;Verplaatsings -en verblijfskosten;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162382;;;;CTP_CKV;;180400;2;;;;Restaurantkosten;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162383;;;;CTP_CKV;;180400;2;;;;Receptiekosten en relatiegeschenken;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162384;;;;CTP_CKV;;180400;2;;;;Kilometervergoeding;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162385;;;;CTP_CKV;;180400;2;;;;Autokosten 1-DSI-865 Annick;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162386;;;;CTP_CKV;;180400;2;;;;Autokosten 1-EHZ-094 Jef;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162387;;;;CTP_CKV;;180400;2;;;;Autokosten 1-BRA-153 Richie;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162388;;;;CTP_CKV;;180400;2;;;;Autokosten 1-AXO-150;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162389;;;;CTP_CKV;;180400;2;;;;Autokosten 1-DEN-842 Steven;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162390;;;;CTP_CKV;;180400;2;;;;Autokosten 1-ECS-675 Daphne;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162391;;;;CTP_CKV;;180400;2;;;;Opleiding en seminaries;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162392;;;;CTP_CKV;;180400;2;;;;Vergoeding Bestuurders;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162393;;;;CTP_CKV;;180400;2;;;;Bijdrage beschermingsfonds;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162394;;;;CTP_CKV;;180400;2;;;;Auteursrechten;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162395;;;;CTP_CKV;;180400;2;;;;Aanwervingskosten personeel;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162396;;;;CTP_CKV;;180400;2;;;;Interimwerk;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162397;;;;CTP_CKV;;180400;2;;;;Elektrisch laden;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162430;;;;CTP_CKV;;180411;2;;;;Bijdragen & lidgelden;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5162440;;;;CTP_CKV;;180411;2;;;;Doorrekeningen kosten;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5171110;;;;CTP_CKV;170102;180801;2;;;2;Provisie vorderingen (Globaal);;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5171120;;;;CTP_CKV;170101;180801;2;;;;Provisies vorderingen;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5171200;;;;CTP_CKV;410000;180801;2;;;4;Verlies op kredietrisico's;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5171210;;;;CTP_CKV;410000;180805;2;;;4;Aangroei voorz. waardeverm. ONINBARE vorderingen;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5174300;;;;CTP_CKV;170301;180805;2;;;;Provisie diverse vorderingen;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5181000;;;;CTP_CKV;170402;180899;2;;;;Toevoeging fonds algemeen bankrisico;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5182000;;;;CTP_CKV;170105;180899;2;;;;Toevoeging Intern Zekerheidsfons;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5241010;;;;CTP_CKV;310600;182005;2;;;;Minderwaarde realisatie MVA;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5241020;;;;CTP_CKV;310600;182005;2;;;;Minderwaarde realisatie andere MVA;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5250000;;;;CTP_CKV;149999;182006;2;;;;Uitzonderlijke kosten;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5251000;;;;CTP_CKV;149999;182006;2;;;;Afrondingsverschillen;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5310000;;;;CTP_CKV;160704;181100;2;;;;Belastingen op het resultaat van het boekjaar;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5311000;;;;CTP_CKV;160704;181100;2;;;;RV beleggingsportefeuille;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5312000;;;;CTP_CKV;160704;181100;2;;;;Diverse rechten en taksen;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5313000;;;;CTP_CKV;160704;181100;2;;;;Taxshelter;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5314000;;;;CTP_CKV;160704;181100;2;;;;Belasting groepsbijdrage;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5320000;;;;CTP_CKV;160705;181100;2;;;;Belasting op het resultaat van vorige boekjaren;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5400000;;;;CTP_CKV;;190001;1;;;;Winst van het boekjaar;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5520000;;;;CTP_CKV;160250;190999;1;;;;Overboeking naar belastingvrije reserves;;;
5;20231231;1;0;;PROGRESS 800PL;PRL_5600000;;;;CTP_CKV;;182007;1;;;;Te bestemmen winst van het boekjaar;;;
